chr,start,end,n_hom
2,158915306,158915681,1
2,158915681,158921496,3
2,158921496,158922271,2
2,158922271,158924797,1
2,158924797,158926207,1
2,158926207,158929092,4
2,158929092,158932096,6
2,158932096,158933629,2
2,158933629,158935782,1
2,158935782,158942585,1
2,158942585,158944741,1
2,158944741,158953180,1
2,158953180,158967415,4
2,158967415,158969125,1
2,158969125,158985210,1
2,158985210,158989498,1
2,158989498,159006261,1
2,159006261,159013599,1
2,159013599,159023827,1
2,159023827,159025754,2
2,159025754,159038236,1
2,159038236,159044959,2
2,159044959,159051871,3
2,159051871,159053279,2
2,159053279,159055934,1
2,159055934,159058292,2
2,159058292,159059516,2
2,159059516,159067060,1
2,159067060,159069227,1
2,159069227,159071400,2
2,159071400,159077122,1
2,159077122,159079195,2
2,159079195,159084077,1
2,159084077,159087155,1
2,159087155,159087481,1
2,159087481,159089126,1
2,159089126,159094784,2
2,159094784,159097663,1
2,159097663,159098184,1
2,159098184,159100877,1
2,159100877,159101252,1
2,159101252,159103488,4
2,159103488,159108004,1
2,159108004,159117676,2
2,159117676,159119004,2
2,159119004,159120025,1
2,159120025,159125068,1
2,159125068,159128975,1
2,159128975,159130986,1
2,159130986,159133646,1
2,159133646,159137537,1
2,159137537,159142995,1
2,159142995,159149089,1
2,159149089,159157176,1
2,159157176,159159733,1
2,159159733,159163830,1
2,159163830,159169128,1
2,159169128,159171478,2
2,159171478,159174467,1
2,159174467,159179947,6
2,159179947,159183492,1
2,159183492,159184509,2
2,159184509,159202348,1
2,159202348,159207788,1
2,159207788,159210378,1
2,159210378,159212510,2
2,159212510,159214141,2
2,159214141,159217384,1
2,159217384,159222448,1
2,159222448,159223251,1
2,159223251,159225853,1
2,159225853,159227962,3
2,159227962,159228428,1
2,159228428,159229341,1
2,159229341,159232096,3
2,159232096,159234198,1
2,159234198,159263234,1
2,159263234,159272009,1
2,159272009,159276487,1
2,159276487,159287623,1
2,159287623,159288975,4
2,159288975,159289854,1
2,159289854,159299720,14
2,159299720,159303819,10
2,159303819,159307856,8
2,159307856,159329159,35
2,159329159,159329889,1
2,159329889,159351605,38
2,159351605,159362897,2
2,159362897,159370796,27
2,159370796,159375764,5
2,159375764,159376946,3
2,159376946,159382217,11
2,159382217,159388490,12
2,159388490,159389129,1
2,159389129,159390564,1
2,159390564,159391248,1
2,159391248,159392606,2
2,159392606,159396057,5
2,159396057,159399171,2
2,159399171,159402324,2
2,159402324,159405764,2
2,159405764,159408209,2
2,159408209,159410137,1
2,159410137,159411581,1
2,159411581,159413275,2
2,159413275,159413777,2
2,159413777,159437762,1
2,159437762,159449301,1
2,159449301,159449952,1
2,159449952,159450742,1
2,159450742,159452686,1
2,159452686,159467180,1
2,159467180,159467426,1
2,159467426,159468671,1
2,159468671,159468797,1
2,159468797,159469538,2
2,159469538,159471600,2
2,159471600,159475554,2
2,159475554,159482135,2
2,159482135,159489746,1
2,159489746,159490507,1
2,159490507,159491877,1
2,159491877,159494756,2
2,159494756,159495792,1
2,159495792,159502199,1
2,159502199,159512276,1
2,159512276,159517946,1
2,159517946,159521561,1
2,159521561,159529749,1
2,159529749,159538073,4
2,159538073,159543767,1
2,159543767,159548516,2
2,159548516,159551266,1
2,159551266,159557157,1
2,159557157,159565792,2
2,159565792,159568083,1
2,159568083,159574138,2
2,159574138,159574148,1
2,159574148,159574764,1
2,159574764,159576531,4
2,159576531,159581055,3
2,159581055,159582540,3
2,159582540,159584004,1
2,159584004,159584358,1
2,159584358,159585554,1
2,159585554,159586520,1
2,159586520,159587809,1
2,159587809,159589238,1
2,159589238,159592171,1
2,159592171,159592895,1
2,159592895,159604200,2
2,159604200,159605524,1
2,159605524,159606071,2
2,159606071,159606885,1
2,159606885,159609003,2
2,159609003,159610145,1
2,159610145,159612116,1
2,159612116,159616439,1
2,159616439,159620897,1
2,159620897,159623954,1
2,159623954,159627857,1
2,159627857,159629803,1
2,159629803,159633872,1
2,159633872,159635164,1
2,159635164,159635851,1
2,159635851,159637962,2
2,159637962,159709145,1
2,159709145,159738067,1
2,159738067,159775437,1
2,159775437,159789457,1
2,159789457,159814653,1
2,159814653,159815724,1
2,159815724,159817015,2
2,159817015,159818816,1
2,159818816,159821048,1
2,159821048,159821825,3
2,159821825,159827974,1
2,159827974,159829258,1
2,159829258,159829738,1
2,159829738,159830653,1
2,159830653,159830802,1
2,159830802,159831840,1
2,159831840,159837762,1
2,159837762,159839046,2
2,159839046,159840113,3
2,159840113,159842107,3
2,159842107,159843913,1
2,159843913,159844687,2
2,159844687,159846217,3
2,159846217,159846629,1
2,159846629,159847202,1
2,159847202,159848166,1
2,159848166,159850789,1
2,159850789,159855554,2
2,159855554,159857245,1
2,159857245,159857803,1
2,159857803,159859938,1
2,159859938,159865880,1
2,159865880,159867068,1
2,159867068,159872675,1
2,159872675,159873758,1
2,159873758,159875079,1
2,159875079,159877871,1
2,159877871,159879767,1
2,159879767,159881346,2
2,159881346,159883024,1
2,159883024,159884478,1
2,159884478,159885584,1
2,159885584,159889640,1
2,159889640,159891290,1
2,159891290,159895937,1
2,159895937,159901634,1
2,159901634,159903827,1
2,159903827,159910991,1
2,159910991,159913077,4
2,159913077,159913682,3
2,159913682,159918288,10
2,159918288,159920355,2
2,159920355,159922214,1
2,159922214,159922435,1
2,159922435,159923021,1
2,159923021,159924819,13
2,159924819,159924931,1
2,159924931,159930131,3
2,159930131,159934263,3
2,159934263,159935398,2
2,159935398,159935945,1
2,159935945,159936483,1
2,159936483,159937497,3
2,159937497,159949178,1
2,159949178,159951565,4
2,159951565,159951803,1
2,159951803,159964020,4
2,159964020,159976347,2
2,159976347,159977600,1
2,159977600,159978480,1
2,159978480,159981410,3
2,159981410,159982570,1
2,159982570,159983640,1
2,159983640,159984628,1
2,159984628,159986922,3
2,159986922,159989961,3
2,159989961,159991156,1
2,159991156,159994205,1
2,159994205,159997388,1
2,159997388,160001136,3
2,160001136,160003877,1
2,160003877,160004037,1
2,160004037,160004271,1
2,160004271,160004971,1
2,160004971,160005583,1
2,160005583,160008584,5
2,160008584,160008871,1
2,160008871,160009373,2
2,160009373,160009704,1
2,160009704,160009724,1
2,160009724,160011042,1
2,160011042,160011959,4
2,160011959,160012530,1
2,160012530,160012622,1
2,160012622,160013675,2
2,160013675,160013755,1
2,160013755,160014433,4
2,160014433,160015288,2
2,160015288,160015886,5
2,160015886,160016014,1
2,160016014,160016263,2
2,160016263,160018926,7
2,160018926,160021853,11
2,160021853,160022540,3
2,160022540,160023460,3
2,160023460,160025407,1
2,160025407,160026151,1
2,160026151,160026860,1
2,160026860,160032180,1
2,160032180,160037699,2
2,160037699,160041144,2
2,160041144,160043142,1
2,160043142,160052917,1
2,160052917,160054948,1
2,160054948,160064598,1
2,160064598,160075743,1
2,160075743,160082419,1
2,160082419,160148650,2
2,160148650,160151183,2
2,160151183,160152379,1
2,160152379,160157673,1
2,160157673,160160265,2
2,160160265,160163461,1
2,160163461,160164507,1
2,160164507,160167995,3
2,160167995,160183274,1
2,160183274,160194852,1
2,160194852,160211267,1
2,160211267,160214520,1
2,160214520,160252920,2
2,160252920,160276960,1
2,160276960,160287544,2
2,160287544,160296527,1
2,160296527,160310713,1
2,160310713,160335559,1
2,160335559,160351254,1
2,160351254,160402138,1
2,160402138,160418345,1
2,160418345,160428877,2
2,160428877,160438569,2
2,160438569,160440916,1
2,160440916,160444463,1
2,160444463,160450648,1
2,160450648,160453089,1
2,160453089,160458232,1
2,160458232,160462616,1
2,160462616,160463092,1
2,160463092,160472725,1
2,160472725,160478522,3
2,160478522,160481238,1
2,160481238,160483079,3
2,160483079,160483989,3
2,160483989,160485547,1
2,160485547,160488302,1
2,160488302,160488447,1
2,160488447,160490306,1
2,160490306,160490794,1
2,160490794,160494399,4
2,160494399,160496392,1
2,160496392,160503343,1
2,160503343,160510185,1
2,160510185,160523167,1
2,160523167,160577615,1
2,160577615,160580707,2
2,160580707,160582068,4
2,160582068,160583688,3
2,160583688,160588814,9
2,160588814,160589133,2
2,160589133,160590141,4
2,160590141,160590709,1
2,160590709,160594062,5
2,160594062,160596950,2
2,160596950,160597480,1
2,160597480,160602621,13
2,160602621,160610312,12
2,160610312,160611002,2
2,160611002,160614746,5
2,160614746,160615306,1
2,160615306,160616211,2
2,160616211,160616670,1
2,160616670,160621459,3
2,160621459,160622010,1
2,160622010,160622486,1
2,160622486,160622710,4
2,160622710,160630335,17
2,160630335,160630737,2
2,160630737,160633619,4
2,160633619,160636340,1
2,160636340,160638880,1
2,160638880,160639048,1
2,160639048,160641325,1
2,160641325,160642522,1
2,160642522,160644342,1
2,160644342,160646522,2
2,160646522,160646974,1
2,160646974,160650726,4
2,160650726,160651996,1
2,160651996,160654219,3
2,160654219,160658085,2
2,160658085,160659472,3
2,160659472,160660844,1
2,160660844,160661172,1
2,160661172,160663268,2
2,160663268,160667638,1
2,160667638,160669090,1
2,160669090,160672834,6
2,160672834,160674250,1
2,160674250,160674795,2
2,160674795,160676234,1
2,160676234,160679177,1
2,160679177,160683913,6
2,160683913,160687805,1
2,160687805,160689790,2
2,160689790,160692500,1
2,160692500,160693342,1
2,160693342,160695069,1
2,160695069,160698008,2
2,160698008,160698804,1
2,160698804,160699834,2
2,160699834,160703431,1
2,160703431,160707992,2
2,160707992,160722918,1
2,160722918,160723455,1
2,160723455,160724938,2
2,160724938,160725899,2
2,160725899,160731968,1
2,160731968,160732114,1
2,160732114,160733753,1
2,160733753,160735738,1
2,160735738,160738985,2
2,160738985,160741026,1
2,160741026,160763099,1
2,160763099,160766498,5
2,160766498,160766773,4
2,160766773,160769197,2
2,160769197,160769899,4
2,160769899,160773027,2
2,160773027,160775227,1
2,160775227,160775987,1
2,160775987,160780361,1
2,160780361,160780809,1
2,160780809,160781984,1
2,160781984,160784130,4
2,160784130,160787843,1
2,160787843,160791699,1
2,160791699,160791986,1
2,160791986,160792435,1
2,160792435,160792973,1
2,160792973,160794465,1
2,160794465,160797050,1
2,160797050,160799978,1
2,160799978,160803334,1
2,160803334,160805371,1
2,160805371,160806281,1
2,160806281,160806851,1
2,160806851,160808425,1
2,160808425,160808935,2
2,160808935,160810101,1
2,160810101,160811122,1
2,160811122,160814861,3
2,160814861,160816104,1
2,160816104,160819088,1
2,160819088,160827274,1
2,160827274,160827641,1
2,160827641,160829603,2
2,160829603,160830329,1
2,160830329,160833227,1
2,160833227,160838469,3
2,160838469,160844099,3
2,160844099,160845985,1
2,160845985,160856407,1
2,160856407,160857315,1
2,160857315,160864310,1
2,160864310,160865319,1
2,160865319,160866368,3
2,160866368,160869958,2
2,160869958,160870736,1
2,160870736,160871531,2
2,160871531,160875586,1
2,160875586,160879099,1
2,160879099,160884443,1
2,160884443,160887670,1
2,160887670,160890343,1
2,160890343,160894791,1
2,160894791,160897065,1
2,160897065,160897190,1
2,160897190,160901842,1
2,160901842,160914789,3
2,160914789,160929407,1
2,160929407,160934045,2
2,160934045,160938202,1
2,160938202,160940818,1
2,160940818,160946712,1
2,160946712,160949206,2
2,160949206,160955329,1
2,160955329,160958691,1
2,160958691,160960243,2
2,160960243,160963510,6
2,160963510,160963655,1
2,160963655,160965068,5
2,160965068,160966254,4
2,160966254,160969973,11
2,160969973,160971146,1
2,160971146,160975678,3
2,160975678,160976709,2
2,160976709,160980062,2
2,160980062,160982188,1
2,160982188,160985269,1
2,160985269,160985937,1
2,160985937,160986708,2
2,160986708,160987938,2
2,160987938,160989113,3
2,160989113,160992571,1
2,160992571,160992816,1
2,160992816,160993128,1
2,160993128,160993356,2
2,160993356,160994587,2
2,160994587,160997758,1
2,160997758,161001536,1
2,161001536,161002233,1
2,161002233,161002448,1
2,161002448,161003408,1
2,161003408,161004912,1
2,161004912,161005224,1
2,161005224,161008511,2
2,161008511,161010370,3
2,161010370,161011641,1
2,161011641,161012157,2
2,161012157,161013777,1
2,161013777,161014655,3
2,161014655,161015696,1
2,161015696,161017062,1
2,161017062,161020150,3
2,161020150,161022320,1
2,161022320,161027216,1
2,161027216,161032140,3
2,161032140,161035417,4
2,161035417,161038152,3
2,161038152,161044194,4
2,161044194,161069310,47
2,161069310,161073980,7
2,161073980,161087053,11
2,161087053,161128084,16
2,161128084,161133267,1
2,161133267,161141914,2
2,161141914,161172375,12
2,161172375,161200792,12
2,161200792,161214513,3
2,161214513,161233015,1
2,161233015,161248273,6
2,161248273,161253382,1
2,161253382,161298251,1
2,161298251,161319533,1
2,161319533,161402911,1
2,161402911,161412331,1
2,161412331,161441246,15
2,161441246,161505080,64
2,161505080,161515845,13
2,161515845,161545423,35
2,161545423,161545949,1
2,161545949,161591235,54
2,161591235,161595946,5
2,161595946,161608925,11
2,161608925,161618998,9
2,161618998,161623270,4
2,161623270,161631732,8
2,161631732,161736168,153
2,161736168,161747648,18
2,161747648,161758618,14
2,161758618,161777133,23
2,161777133,161779408,3
2,161779408,161832422,86
2,161832422,161836593,13
2,161836593,161847271,28
2,161847271,161850002,5
2,161850002,161859599,15
2,161859599,161880491,28
2,161880491,161933186,105
2,161933186,161940007,13
2,161940007,162053893,2
2,162053893,162074215,24
2,162074215,162099546,1
2,162099546,162105419,1
2,162105419,162113436,1
2,162113436,162187037,5
2,162187037,162203363,1
2,162203363,162230305,1
2,162230305,162254026,2
2,162254026,162297853,1
2,162297853,162321883,1
2,162321883,162361302,1
2,162361302,162431100,2
2,162431100,162493733,6
2,162493733,162500868,1
2,162500868,162547241,12
2,162547241,162567959,27
2,162567959,162577291,16
2,162577291,162577386,2
2,162577386,162603874,22
2,162603874,162617823,22
2,162617823,162620163,4
2,162620163,162620676,2
2,162620676,162628619,8
2,162628619,162648806,7
2,162648806,162711084,3
2,162711084,162762216,7
2,162762216,162765309,3
2,162765309,162781900,1
2,162781900,162786101,2
2,162786101,162792708,1
2,162792708,162805944,2
2,162805944,162814013,6
2,162814013,162817252,2
2,162817252,162823441,1
2,162823441,162824412,2
2,162824412,162824995,1
2,162824995,162825948,3
2,162825948,162826660,2
2,162826660,162828722,2
2,162828722,162829933,1
2,162829933,162830795,1
2,162830795,162830940,1
2,162830940,162831576,1
2,162831576,162832759,1
2,162832759,162833130,2
2,162833130,162834091,1
2,162834091,162834327,1
2,162834327,162835684,2
2,162835684,162835920,1
2,162835920,162837826,3
2,162837826,162838376,1
2,162838376,162839062,1
2,162839062,162840541,2
2,162840541,162842398,1
2,162842398,162843139,2
2,162843139,162844083,2
2,162844083,162844651,2
2,162844651,162846152,1
2,162846152,162846293,1
2,162846293,162847559,1
2,162847559,162848408,3
2,162848408,162851370,1
2,162851370,162852830,2
2,162852830,162853421,1
2,162853421,162853553,1
2,162853553,162854627,2
2,162854627,162854761,1
2,162854761,162855749,1
2,162855749,162856525,1
2,162856525,162857303,1
2,162857303,162859640,1
2,162859640,162860290,1
2,162860290,162861281,2
2,162861281,162866136,3
2,162866136,162868998,2
2,162868998,162871614,1
2,162871614,162872415,1
2,162872415,162872517,1
2,162872517,162874130,2
2,162874130,162878877,1
2,162878877,162879959,1
2,162879959,162882148,2
2,162882148,162883128,2
2,162883128,162889260,2
2,162889260,162892123,2
2,162892123,162895100,1
2,162895100,162896887,1
2,162896887,162915922,1
2,162915922,162929734,21
2,162929734,162932271,1
2,162932271,162936387,5
2,162936387,162940543,5
2,162940543,162959348,25
2,162959348,163002942,38
2,163002942,163010412,2
2,163010412,163022538,1
2,163022538,163039338,3
2,163039338,163094670,4
2,163094670,163167589,1
2,163167589,163188639,1
2,163188639,163211139,1
2,163211139,163212409,2
2,163212409,163213709,1
2,163213709,163214750,1
2,163214750,163216462,1
2,163216462,163217337,1
2,163217337,163218814,1
2,163218814,163219806,1
2,163219806,163222581,2
2,163222581,163225407,2
2,163225407,163225896,1
2,163225896,163243761,23
2,163243761,163245900,1
2,163245900,163310368,6
2,163310368,163346382,1
2,163346382,163363252,1
2,163363252,163408385,3
2,163408385,163452353,1
2,163452353,163458987,1
2,163458987,163488533,1
2,163488533,163523574,2
2,163523574,163550027,1
2,163550027,163577014,8
2,163577014,163579255,1
2,163579255,163583897,3
2,163583897,163623869,24
2,163623869,163641110,9
2,163641110,163648793,5
2,163648793,163652361,1
2,163652361,163660708,1
2,163660708,163666901,1
2,163666901,163677348,1
2,163677348,163680376,1
2,163680376,163682394,1
2,163682394,163686479,4
2,163686479,163689687,1
2,163689687,163693811,2
2,163693811,163697194,2
2,163697194,163697818,1
2,163697818,163701713,1
2,163701713,163704662,2
2,163704662,163707174,3
2,163707174,163710332,3
2,163710332,163717337,5
2,163717337,163720331,1
2,163720331,163721002,1
2,163721002,163722844,1
2,163722844,163727383,3
2,163727383,163736638,1
2,163736638,163741307,3
2,163741307,163749946,5
2,163749946,163753926,2
2,163753926,163806882,53
2,163806882,163812441,8
2,163812441,163812962,1
2,163812962,163842854,17
2,163842854,163843949,1
2,163843949,163872962,2
